Time,Heat,DrySoil,DryAir,Wind,RainRelief,InstantRisk,DrynessInput,CarryoverRisk,FinalRisk,FinalRiskScore,FinalRiskBand
2026-02-08 12:00:00,0.14333333333333337,0.16283333333333339,0.08999999999999997,0.058499999999999996,0.0,0.11315000000000003,0.1144666666666667,0.14561531853743825,0.0037483749240462844,0.4997833232061713,Moderate
2026-02-08 13:00:00,0.13666666666666666,0.5773333333333333,0.17000000000000004,0.077,0.0,0.22921666666666665,0.2906,0.19635995704933487,0.010239541771927279,1.3652722362569705,Extreme
2026-02-08 14:00:00,0.13666666666666666,0.6991666666666667,0.21999999999999997,0.11100000000000002,0.0,0.272275,0.3468333333333333,0.24902563874873435,0.015425286192295896,2.0567048256394527,Extreme
2026-02-08 15:00:00,0.14333333333333337,0.6988333333333334,0.22999999999999998,0.136,0.03,0.276775,0.34386666666666665,0.2822199985200107,0.01777035262056053,2.3693803494080705,Extreme
2026-02-08 16:00:00,0.15333333333333332,0.6995,0.18000000000000005,0.052000000000000005,0.06999999999999999,0.25634166666666663,0.33113333333333334,0.29933966570467363,0.017456809553405693,2.3275746071207593,Extreme
2026-02-08 17:00:00,0.16999999999999998,0.7,0.17000000000000004,0.0235,0.0,0.263525,0.348,0.31637078270803787,0.018967041391738368,2.528938852231782,Extreme
2026-02-08 18:00:00,0.18666666666666665,0.6978333333333333,0.12,0.0375,0.0,0.26341666666666663,0.3438,0.3259710087602246,0.019534559716851533,2.604607962246871,Extreme
2026-02-08 19:00:00,0.21000000000000002,0.7010000000000001,0.07999999999999996,0.047,0.0,0.26780000000000004,0.34490000000000004,0.332596155694146,0.020263254487588003,2.7017672650117337,Extreme
2026-02-08 20:00:00,0.22999999999999995,0.7025,0.040000000000000036,0.0605,0.0,0.2712,0.34450000000000003,0.33676250120119494,0.020777572799111323,2.7703430398815097,Extreme
2026-02-08 21:00:00,0.25,0.7005,0.0,0.049,0.0,0.269975,0.3427,0.3388406257807767,0.020811358282525082,2.774847771003344,Extreme
2026-02-08 22:00:00,0.2700000000000001,0.7023333333333333,0.0,0.028499999999999998,0.0,0.2743583333333333,0.3484333333333333,0.3421980734241715,0.02135881317900633,2.847841757200844,Extreme
2026-02-08 23:00:00,0.2833333333333333,0.6975,0.0,0.013500000000000002,0.0,0.2755666666666667,0.34983333333333333,0.34487041439237814,0.021620414844678575,2.882721979290477,Extreme
2026-02-09 00:00:00,0.29666666666666663,0.702,0.0,0.038,0.0,0.2850333333333333,0.35496666666666665,0.3484041026883791,0.022592293072503166,3.012305743000422,Extreme
2026-02-09 01:00:00,0.30666666666666664,0.698,0.0,0.093,0.0,0.29578333333333334,0.35586666666666666,0.35101600008077977,0.02362011528176906,3.1493487042358748,Extreme
2026-02-09 02:00:00,0.3033333333333334,0.7031666666666666,0.0,0.08299999999999999,0.0,0.2944083333333333,0.35710000000000003,0.35314540005250683,0.02365293581873763,3.1537247758316838,Extreme
2026-02-09 03:00:00,0.3,0.7025,0.0,0.08349999999999999,0.0,0.29315,0.35600000000000004,0.35414451003412944,0.023618472859004896,3.149129714533986,Extreme
2026-02-09 04:00:00,0.29,0.7005,0.0,0.094,0.0,0.290725,0.3527,0.3536389315221842,0.02338965682844404,3.1186209104592053,Extreme
2026-02-09 05:00:00,0.2733333333333333,0.6995,0.0,0.10300000000000001,0.0,0.2859916666666667,0.3481333333333333,0.35171197215608635,0.022883472681055214,3.051129690807362,Extreme
2026-02-09 06:00:00,0.25333333333333335,0.7008333333333333,0.0,0.13799999999999998,0.0,0.28457499999999997,0.3436666666666667,0.3488961152347895,0.022587817978393897,3.011709063785853,Extreme
2026-02-09 07:00:00,0.23333333333333334,0.7011666666666667,0.0,0.11499999999999999,0.0,0.27420833333333333,0.33880000000000005,0.3453624749026132,0.021544538615354464,2.872605148713929,Extreme
2026-02-09 08:00:00,0.21000000000000002,0.6993333333333334,0.0,0.1325,0.0,0.2682083333333333,0.3322333333333333,0.3407672753533652,0.020792731727282777,2.7723642303043703,Extreme
2026-02-09 09:00:00,0.18999999999999997,0.6983333333333333,0.010000000000000009,0.1655,0.0,0.2674083333333333,0.3283333333333333,0.33641539564635403,0.02046596375857339,2.728795167809785,Extreme
2026-02-09 10:00:00,0.16999999999999998,0.7011666666666667,0.040000000000000036,0.194,0.0,0.2698916666666667,0.3289666666666667,0.3338083405034635,0.02049595033069992,2.732793377426656,Extreme
2026-02-09 11:00:00,0.15666666666666665,0.7016666666666667,0.08999999999999997,0.264,0.0,0.28335,0.33333333333333337,0.3336420879939179,0.021507277981524933,2.867637064203324,Extreme
2026-02-09 12:00:00,0.14666666666666667,0.6976666666666667,0.050000000000000044,0.282,0.03,0.27255,0.31723333333333337,0.3278990238627133,0.020331419961985522,2.710855994931403,Extreme
2026-02-09 13:00:00,0.13999999999999999,0.6973333333333334,0.06999999999999995,0.294,0.05,0.2729333333333333,0.31443333333333334,0.3231860321774303,0.02006737483863839,2.6756499784851187,Extreme
2026-02-09 14:00:00,0.13999999999999999,0.7005,0.07999999999999996,0.267,0.0,0.27617499999999995,0.3272,0.3245909209153297,0.020393986700312488,2.7191982267083317,Extreme
2026-02-09 15:00:00,0.14333333333333337,0.7016666666666667,0.08999999999999997,0.26749999999999996,0.0,0.27920833333333334,0.33,0.3264840985949643,0.02073823593399186,2.765098124532248,Extreme
2026-02-09 16:00:00,0.15666666666666665,0.3375,0.09999999999999998,0.2585,0.0,0.1929833333333333,0.18916666666666665,0.2784229974200601,0.012223802072022736,1.6298402762696982,Extreme
2026-02-09 17:00:00,0.16999999999999998,0.0,0.10999999999999999,0.23500000000000001,0.0,0.11124999999999999,0.059,0.20162494832303907,0.005103001426463415,0.680400190195122,High
2026-02-09 18:00:00,0.18999999999999997,0.07250000000000001,0.07999999999999996,0.193,0.0,0.125575,0.0885,0.1620312164099754,0.004628958425155304,0.6171944566873738,High
2026-02-09 19:00:00,0.21000000000000002,0.5216666666666667,0.07999999999999996,0.153,0.0,0.23886666666666667,0.2731666666666667,0.20092862399981737,0.010918896773502074,1.4558529031336098,Extreme
2026-02-09 20:00:00,0.23333333333333334,0.7011666666666667,0.08999999999999997,0.1375,0.0,0.29108333333333336,0.35230000000000006,0.2539086055998813,0.01681419814620731,2.2418930861609745,Extreme
2026-02-09 21:00:00,0.25333333333333335,0.702,0.08999999999999997,0.155,0.0,0.30091666666666667,0.35763333333333336,0.29021226030658953,0.01986750811437617,2.649001081916823,Extreme
2026-02-09 22:00:00,0.2733333333333333,0.7006666666666665,0.13,0.16699999999999998,0.0,0.3153833333333333,0.3680999999999999,0.31747296919928314,0.022778592943765878,3.0371457258354506,Extreme
2026-02-09 23:00:00,0.29,0.7003333333333333,0.12,0.1635,0.0,0.3191083333333333,0.3706333333333333,0.3360790966462007,0.024398383190759158,3.253117758767888,Extreme
2026-02-10 00:00:00,0.3,0.6968333333333334,0.07999999999999996,0.20299999999999999,0.0,0.3216583333333333,0.3657333333333334,0.34645807948669716,0.025352856714994564,3.380380895332608,Extreme
2026-02-10 01:00:00,0.30666666666666664,0.6993333333333334,0.06999999999999995,0.16699999999999998,0.0,0.3177166666666667,0.3669,0.3536127516663532,0.0255593212306845,3.4079094974246003,Extreme
2026-02-10 02:00:00,0.30666666666666664,0.6998333333333333,0.050000000000000044,0.1165,0.0,0.3072666666666667,0.3641,0.3572832885831296,0.02497523326904127,3.3300311025388365,Extreme
2026-02-10 03:00:00,0.3033333333333334,0.6996666666666667,0.06000000000000005,0.1385,0.0,0.31085833333333335,0.3647,0.3598791375790342,0.025450750076855728,3.3934333435807638,Extreme
2026-02-10 04:00:00,0.29333333333333333,0.699,0.050000000000000044,0.10600000000000001,0.0,0.3008166666666667,0.36043333333333333,0.3600731060930389,0.024641888073352772,3.285585076447036,Extreme
2026-02-10 05:00:00,0.27666666666666667,0.698,0.040000000000000036,0.14750000000000002,0.0,0.2994583333333333,0.35436666666666666,0.3580758522938086,0.024394551530170817,3.2526068706894424,Extreme
2026-02-10 06:00:00,0.25666666666666665,0.6991666666666667,0.040000000000000036,0.148,0.0,0.292825,0.34983333333333333,0.35519097065764227,0.023662001086092482,3.154933478145664,Extreme
2026-02-10 07:00:00,0.23666666666666672,0.7016666666666667,0.030000000000000027,0.18,0.0,0.28975,0.3443333333333334,0.35139079759413416,0.023163022519659838,3.0884030026213116,Extreme
2026-02-10 08:00:00,0.21666666666666667,0.6976666666666667,0.030000000000000027,0.154,0.0,0.27785,0.3377333333333334,0.34661068510285387,0.021909564689700855,2.921275291960114,Extreme
2026-02-10 09:00:00,0.19333333333333336,0.6988333333333334,0.020000000000000018,0.13999999999999999,0.0,0.26637500000000003,0.3308666666666667,0.3411002786501883,0.02067078348003849,2.756104464005132,Extreme
